time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1772458504931199200,0.45219921875,0.16382627189159393,0.8157654404640198,-0.418285995721817,0.12743699550628662,-1.019964575767517,-0.38169699907302856,0.8143110275268555
1772458504943827700,0.46482763671875,0.16382627189159393,0.8157654404640198,-0.418285995721817,0.12743699550628662,-1.019964575767517,-0.38169699907302856,0.8143110275268555
1772458504951895800,0.472895751953125,0.16382627189159393,0.8157654404640198,-0.418285995721817,0.12743699550628662,-1.019964575767517,-0.38169699907302856,0.8143110275268555
1772458504961944600,0.482944580078125,0.16382627189159393,0.8157654404640198,-0.418285995721817,0.12743699550628662,-1.019964575767517,-0.38169699907302856,0.8143110275268555
1772458504971920100,0.492920166015625,0.16382627189159393,0.8157654404640198,-0.418285995721817,0.12743699550628662,-1.019964575767517,-0.38169699907302856,0.8143110275268555
1772458504981960400,0.50296044921875,0.16382627189159393,0.8157654404640198,-0.418285995721817,0.12743699550628662,-1.019964575767517,-0.38169699907302856,0.8143110275268555
1772458504991941600,0.512941650390625,-1.3314958810806274,-0.23054014146327972,-0.0778530016541481,0.5854060053825378,-0.38017934560775757,0.20475299656391144,0.7805860042572021
1772458505001991400,0.522991455078125,-1.3314958810806274,-0.23054014146327972,-0.0778530016541481,0.5854060053825378,-0.38017934560775757,0.20475299656391144,0.7805860042572021
1772458505011956000,0.5329560546875,-1.3314958810806274,-0.23054014146327972,-0.0778530016541481,0.5854060053825378,-0.38017934560775757,0.20475299656391144,0.7805860042572021
1772458505021982500,0.542982421875,-1.3314958810806274,-0.23054014146327972,-0.0778530016541481,0.5854060053825378,-0.38017934560775757,0.20475299656391144,0.7805860042572021
1772458505031975000,0.552974853515625,-1.3314958810806274,-0.23054014146327972,-0.0778530016541481,0.5854060053825378,-0.38017934560775757,0.20475299656391144,0.7805860042572021
1772458505051997700,0.572997802734375,-1.306618571281433,-0.22667238116264343,-0.08184000104665756,0.5760030150413513,-0.38085588812828064,0.20249100029468536,0.7877299785614014
1772458505062022100,0.583022216796875,-1.306618571281433,-0.22667238116264343,-0.08184000104665756,0.5760030150413513,-0.38085588812828064,0.20249100029468536,0.7877299785614014
1772458505072005400,0.59300537109375,-1.306618571281433,-0.22667238116264343,-0.08184000104665756,0.5760030150413513,-0.38085588812828064,0.20249100029468536,0.7877299785614014
1772458505082657000,0.603656982421875,-1.306618571281433,-0.22667238116264343,-0.08184000104665756,0.5760030150413513,-0.38085588812828064,0.20249100029468536,0.7877299785614014
1772458505092013800,0.613013916015625,-1.3432663679122925,-0.22411178052425385,-0.0799890011548996,0.5903350114822388,-0.3836212158203125,0.20381200313568115,0.7768949866294861
1772458505104520700,0.625520751953125,-1.3432663679122925,-0.22411178052425385,-0.0799890011548996,0.5903350114822388,-0.3836212158203125,0.20381200313568115,0.7768949866294861
1772458505112064800,0.633064697265625,-1.3432663679122925,-0.22411178052425385,-0.0799890011548996,0.5903350114822388,-0.3836212158203125,0.20381200313568115,0.7768949866294861
1772458505122122000,0.6431220703125,-1.3432663679122925,-0.22411178052425385,-0.0799890011548996,0.5903350114822388,-0.3836212158203125,0.20381200313568115,0.7768949866294861
1772458505132110300,0.6531103515625,-1.3284814357757568,-0.22622035443782806,-0.08243700116872787,0.5839290022850037,-0.38770559430122375,0.20520399510860443,0.7811020016670227
1772458505152129500,0.673129638671875,-1.3284814357757568,-0.22622035443782806,-0.08243700116872787,0.5839290022850037,-0.38770559430122375,0.20520399510860443,0.7811020016670227
