time,seconds_elapsed,z,y,x
1772458504921838300,0.44283837890625,-0.9193734526634216,0.42377370595932007,-2.0254945755004883
1772458504931201500,0.452201416015625,5.279214859008789,9.38048267364502,-2.0207061767578125
1772458504943830000,0.464830078125,14.848838806152344,3.471592426300049,11.111490249633789
1772458504951898000,0.472898193359375,14.949395179748535,3.404554843902588,11.039664268493652
1772458504961947100,0.482947021484375,15.030797958374023,3.552995204925537,11.046846389770508
1772458504971922400,0.49292236328125,15.04516315460205,3.6583402156829834,11.135432243347168
1772458504981962800,0.502962646484375,15.090653419494629,3.6774938106536865,11.010933876037598
1772458504991944000,0.51294384765625,15.10262393951416,3.5673606395721436,11.111490249633789
1772458505001994000,0.522993896484375,15.121777534484863,3.5410242080688477,11.082759857177734
1772458505011958500,0.53295849609375,15.10023021697998,3.5051112174987793,11.022904396057129
1772458505021985000,0.542985107421875,15.016432762145996,3.5458126068115234,11.034875869750977
1772458505031977200,0.552977294921875,15.105018615722656,3.536235809326172,11.039664268493652
1772458505052000000,0.573,15.107412338256836,3.6152446269989014,11.08754825592041
1772458505062024400,0.5830244140625,15.040374755859375,3.555389642715454,11.085153579711914
1772458505072007700,0.593007568359375,14.982913970947266,3.576937437057495,11.044452667236328
1772458505082659300,0.603659423828125,14.954183578491211,3.512293815612793,11.063606262207031
1772458505092016400,0.613016357421875,15.030797958374023,3.471592426300049,11.063606262207031
1772458505104523300,0.625523193359375,15.026009559631348,3.490746021270752,11.085153579711914
1772458505112067300,0.6330673828125,15.030797958374023,3.5721490383148193,11.075576782226562
1772458505122124500,0.64312451171875,14.923059463500977,3.706224203109741,11.224017143249512
1772458505132113000,0.65311279296875,14.915876388549805,3.670311212539673,11.279084205627441
1772458505152131800,0.6731318359375,14.765042304992676,3.6798880100250244,11.281478881835938
1772458505162177500,0.683177490234375,14.590265274047852,3.667917013168335,11.346121788024902
1772458505172162300,0.693162353515625,14.554351806640625,3.6750996112823486,11.362881660461426
1772458505182178300,0.70317822265625,14.334085464477539,3.6750996112823486,11.48259162902832
1772458505192157700,0.71315771484375,14.27662467956543,3.7229835987091064,11.456254959106445
1772458505202190300,0.7231904296875,14.147337913513184,3.663128614425659,11.611878395080566
1772458505212158700,0.73315869140625,14.051569938659668,3.687070608139038,11.695674896240234
1772458505222183700,0.74318359375,13.797784805297852,3.576937437057495,11.824962615966797
1772458505232161500,0.75316162109375,13.7882080078125,3.584120035171509,11.882423400878906
1772458505243116000,0.764115966796875,13.57751750946045,3.5051112174987793,12.097901344299316
1772458505263777800,0.78477783203125,13.172897338867188,3.445256233215332,12.222399711608887
1772458505272195600,0.793195556640625,13.096282958984375,3.5170822143554688,12.174515724182129
1772458505282230000,0.80322998046875,12.756306648254395,3.5434184074401855,12.406753540039062
1772458505292209000,0.813208984375,12.832921028137207,3.4404678344726562,12.418724060058594
1772458505302220500,0.823220458984375,12.480973243713379,3.3901896476745605,12.567164421081543
1772458505312202800,0.83320263671875,12.440272331237793,3.428496837615967,12.540828704833984
1772458505322235400,0.8432353515625,12.047622680664062,3.2800562381744385,12.773066520690918
1772458505332228900,0.853228759765625,12.038045883178711,3.2537200450897217,12.801796913146973
1772458505342548000,0.8635478515625,11.552022933959961,3.114856481552124,12.868834495544434
1772458505372231400,0.8932314453125,11.27190113067627,3.1459810733795166,13.12501335144043
