time,seconds_elapsed,z,y,x
1772458504931196700,0.45219677734375,8.833258628845215,2.1858019828796387,3.6559810638427734
1772458504943822800,0.46482275390625,8.82046127319336,2.185769557952881,3.6867692470550537
1772458504951893200,0.472893310546875,8.820174217224121,2.2580223083496094,3.643659830093384
1772458504961942000,0.48294189453125,8.820656776428223,2.2872118949890137,3.624235153198242
1772458504971917600,0.49291748046875,8.82060718536377,2.2945542335510254,3.6197099685668945
1772458504981957600,0.50295751953125,8.820449829101562,2.2937378883361816,3.620610237121582
1772458504991939000,0.51293896484375,8.820712089538574,2.2914793491363525,3.6214027404785156
1772458505001988900,0.52298876953125,8.822083473205566,2.286513090133667,3.6212010383605957
1772458505011953400,0.532953369140625,8.822505950927734,2.2849860191345215,3.621133327484131
1772458505021980000,0.54297998046875,8.823129653930664,2.2818219661712646,3.621609926223755
1772458505031972400,0.552972412109375,8.823433876037598,2.278336524963379,3.6230645179748535
1772458505051995100,0.5729951171875,8.824066162109375,2.2736568450927734,3.624464273452759
1772458505062019300,0.583019287109375,8.824567794799805,2.270840644836426,3.625007152557373
1772458505072002800,0.5930029296875,8.825023651123047,2.2681093215942383,3.6256048679351807
1772458505082654500,0.603654541015625,8.825091361999512,2.2660133838653564,3.626750946044922
1772458505092011300,0.61301123046875,8.824540138244629,2.2653756141662598,3.6284923553466797
1772458505104518100,0.62551806640625,8.823351860046387,2.2660107612609863,3.630983591079712
1772458505112062200,0.633062255859375,8.823018074035645,2.2661049365997314,3.6317341327667236
1772458505122119400,0.643119384765625,8.821581840515137,2.2657272815704346,3.6354591846466064
1772458505132107800,0.653107666015625,8.821503639221191,2.2651031017303467,3.636037826538086
1772458505152127000,0.673126953125,8.82209300994873,2.257511615753174,3.639328718185425
1772458505162172700,0.683172607421875,8.822399139404297,2.2541229724884033,3.6406843662261963
1772458505172157400,0.693157470703125,8.822542190551758,2.2509942054748535,3.642275094985962
1772458505182173200,0.703173095703125,8.82240104675293,2.248373031616211,3.644235134124756
1772458505192152800,0.71315283203125,8.822030067443848,2.245950222015381,3.6466264724731445
1772458505202185200,0.723185302734375,8.8211669921875,2.24381685256958,3.650024175643921
1772458505212153900,0.73315380859375,8.820250511169434,2.241248607635498,3.6538162231445312
1772458505222178600,0.743178466796875,8.81904125213623,2.238403797149658,3.658478260040283
1772458505232156700,0.75315673828125,8.817804336547852,2.234933853149414,3.6635780334472656
1772458505243111000,0.76411083984375,8.817419052124023,2.2330095767974854,3.6656763553619385
1772458505263772700,0.784772705078125,8.813353538513184,2.222014904022217,3.682098150253296
1772458505272190700,0.793190673828125,8.81148624420166,2.2188310623168945,3.688481330871582
1772458505282225000,0.803224853515625,8.809277534484863,2.214447498321533,3.6963818073272705
1772458505292204000,0.8132041015625,8.808356285095215,2.2126479148864746,3.6996538639068604
1772458505302215400,0.82321533203125,8.80490779876709,2.20571231842041,3.7119832038879395
1772458505312198000,0.833197998046875,8.802486419677734,2.200791358947754,3.7206368446350098
1772458505322230500,0.84323046875,8.799850463867188,2.1950879096984863,3.7302277088165283
1772458505332223700,0.8532236328125,8.797008514404297,2.1893341541290283,3.7403008937835693
1772458505342542800,0.86354296875,8.793170928955078,2.184349536895752,3.7522196769714355
1772458505352203800,0.873203857421875,8.791629791259766,2.182319164276123,3.757009506225586
1772458505372226600,0.8932265625,8.779029846191406,2.174069404602051,3.7911012172698975
1772458505382248400,0.90324853515625,8.774016380310059,2.1706199645996094,3.804658889770508
1772458505392232400,0.913232421875,8.771984100341797,2.1689679622650146,3.8102822303771973
1772458505402872300,0.923872314453125,8.766788482666016,2.165593385696411,3.8241360187530518
1772458505412247000,0.9332470703125,8.757762908935547,2.1624202728271484,3.846545934677124
1772458505424740900,0.945740966796875,8.749377250671387,2.161078453063965,3.866333484649658
1772458505432298200,0.95329833984375,8.743123054504395,2.161212205886841,3.880380392074585
1772458505442644000,0.96364404296875,8.74071216583252,2.1601905822753906,3.8863747119903564
1772458505452302300,0.97330224609375,8.731951713562012,2.155460834503174,3.908630132675171
1772458505482359800,1.00335986328125,8.71290111541748,2.1477084159851074,3.955134153366089
1772458505492332000,1.01333203125,8.70691967010498,2.1456615924835205,3.9693920612335205
1772458505502346000,1.023345947265625,8.700766563415527,2.143159866333008,3.984208822250366
1772458505512350700,1.033350830078125,8.698051452636719,2.1425299644470215,3.9904708862304688
1772458505522395600,1.043395751953125,8.688313484191895,2.1387557983398438,4.013641834259033
1772458505532375800,1.053375732421875,8.686735153198242,2.127448797225952,4.023056507110596
1772458505542706400,1.06370654296875,8.685220718383789,2.1136701107025146,4.033575534820557
1772458505552386800,1.07338671875,8.68033504486084,2.1072683334350586,4.047418594360352
1772458505572407300,1.0934072265625,8.6677885055542,2.098449230194092,4.078767776489258
1772458505584051500,1.105051513671875,8.660401344299316,2.0935182571411133,4.096952438354492
1772458505592419600,1.113419677734375,8.656075477600098,2.087855339050293,4.108966827392578
1772458505602461400,1.12346142578125,8.651776313781738,2.0833590030670166,4.120286464691162
1772458505612446000,1.133446044921875,8.646522521972656,2.079437732696533,4.133276462554932
1772458505622453000,1.143452880859375,8.642873764038086,2.0743637084960938,4.143445014953613
1772458505632423200,1.153423095703125,8.642659187316895,2.0715184211730957,4.145315170288086
1772458505642765000,1.16376513671875,8.639389038085938,2.063903570175171,4.155918121337891
1772458505652417000,1.1734169921875,8.638838768005371,2.0581657886505127,4.159905433654785
1772458505662436900,1.183436767578125,8.639152526855469,2.050029754638672,4.16326904296875
1772458505682449200,1.20344921875,8.641023635864258,2.040699005126953,4.163970947265625
1772458505702424800,1.2234248046875,8.644125938415527,2.0306739807128906,4.162431716918945
1772458505712400400,1.233400390625,8.645471572875977,2.028783082962036,4.160558700561523
1772458505723040800,1.244040771484375,8.648589134216309,2.022778272628784,4.1570000648498535
1772458505732414000,1.2534140625,8.651409149169922,2.0183591842651367,4.153279781341553
1772458505745219300,1.26621923828125,8.653517723083496,2.0154483318328857,4.150299549102783
1772458505752742400,1.273742431640625,8.657968521118164,2.007822275161743,4.144709587097168
1772458505762469600,1.2834697265625,8.660386085510254,2.004467725753784,4.141280651092529
1772458505792420400,1.31342041015625,8.67435073852539,1.9822453260421753,4.122708797454834
1772458505802504000,1.32350390625,8.677430152893066,1.97736656665802,4.1185688972473145
1772458505812469200,1.33346923828125,8.680078506469727,1.9730783700942993,4.115044593811035
1772458505822487000,1.343487060546875,8.68203353881836,1.9707177877426147,4.1120500564575195
1772458505832472000,1.35347216796875,8.685151100158691,1.965815782546997,4.107809543609619
1772458505842832600,1.36383251953125,8.686599731445312,1.9638938903808594,4.105666160583496
1772458505852504800,1.3735048828125,8.68873405456543,1.9612375497817993,4.102417945861816
1772458505862524400,1.3835244140625,8.690390586853027,1.960328221321106,4.099344253540039
1772458505872504800,1.3935048828125,8.692015647888184,1.9581984281539917,4.0969157218933105
1772458505892528400,1.4135283203125,8.694228172302246,1.9502021074295044,4.096035957336426
1772458505904154400,1.425154296875,8.695279121398926,1.9463021755218506,4.095658302307129
1772458505912548000,1.433548095703125,8.69586181640625,1.9441537857055664,4.095440864562988
1772458505922590200,1.443590087890625,8.696307182312012,1.942628026008606,4.095218181610107
1772458505932558800,1.453558837890625,8.69643497467041,1.9409126043319702,4.095763206481934
1772458505942878200,1.463878173828125,8.695698738098145,1.9395993947982788,4.097946643829346
1772458505952547600,1.473547607421875,8.695439338684082,1.9392530918121338,4.098660945892334
1772458505962613800,1.48361376953125,8.6953763961792,1.9404041767120361,4.098249435424805
1772458505972571400,1.4935712890625,8.693646430969238,1.9405131340026855,4.101867198944092
1772458506002605300,1.523605224609375,8.688699722290039,1.941624402999878,4.111809253692627
