time,seconds_elapsed,z,y,x
1772458504921840600,0.442840576171875,-0.1563815027475357,-0.48747047781944275,-0.12461651116609573
1772458504931203800,0.452203857421875,-0.028099801391363144,-0.34208452701568604,-0.0024434609804302454
1772458504943832000,0.46483203125,-0.1417207419872284,0.28466320037841797,0.4899139404296875
1772458504951900400,0.472900390625,-0.09529497474431992,0.2981022298336029,0.4447098970413208
1772458504961949400,0.482949462890625,-0.02932153269648552,0.16249015927314758,0.22479841113090515
1772458504971924700,0.4929248046875,0.006108652334660292,-0.00855211354792118,-0.004886921960860491
1772458504981965000,0.502965087890625,-0.00366519158706069,0.00366519158706069,-0.01466076634824276
1772458504991946200,0.5129462890625,-0.01710422709584236,0.009773843921720982,-0.028099801391363144
1772458505001996300,0.522996337890625,-0.01466076634824276,0.010995574295520782,-0.03176499158143997
1772458505011960800,0.5329609375,-0.013439035043120384,0.00366519158706069,-0.02687807008624077
1772458505021987300,0.5429873046875,-0.01466076634824276,0,-0.01710422709584236
1772458505031979500,0.5529794921875,-0.013439035043120384,-0.0012217304902151227,-0.01466076634824276
1772458505052002300,0.573002197265625,-0.019547687843441963,0.0024434609804302454,-0.024434609338641167
1772458505062026800,0.58302685546875,-0.024434609338641167,0.0012217304902151227,-0.03176499158143997
1772458505072010000,0.593010009765625,-0.030543262138962746,0,-0.02687807008624077
1772458505082661600,0.60366162109375,-0.03420845419168472,-0.010995574295520782,-0.01466076634824276
1772458505092018400,0.613018310546875,-0.03787364438176155,-0.019547687843441963,0.0012217304902151227
1772458505104525300,0.625525390625,-0.036651913076639175,-0.018325956538319588,0.006108652334660292
1772458505112069400,0.6330693359375,-0.03420845419168472,-0.018325956538319588,0
1772458505122126800,0.643126953125,-0.02932153269648552,-0.012217304669320583,-0.012217304669320583
1772458505132115200,0.653115234375,-0.025656340643763542,-0.00855211354792118,-0.024434609338641167
1772458505152134100,0.673134033203125,-0.010995574295520782,-0.0012217304902151227,-0.03298672288656235
1772458505162179800,0.683179931640625,-0.00366519158706069,-0.0024434609804302454,-0.028099801391363144
1772458505172164600,0.69316455078125,0.0024434609804302454,-0.004886921960860491,-0.02321287989616394
1772458505182180600,0.7031806640625,0.00733038317412138,-0.00855211354792118,-0.01710422709584236
1772458505192160000,0.713159912109375,0.009773843921720982,-0.015882495790719986,-0.010995574295520782
1772458505202192600,0.723192626953125,0.00855211354792118,-0.021991148591041565,-0.012217304669320583
1772458505212161000,0.7331611328125,0.006108652334660292,-0.02932153269648552,-0.015882495790719986
