time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1772739588344914700,0.629914794921875,-2.07720947265625,-0.09138458222150803,0.04582199826836586,0.8610230088233948,0.025512708351016045,0.012195000424981117,0.5063490271568298
1772739588355613400,0.640613525390625,-2.07720947265625,-0.09138458222150803,0.04582199826836586,0.8610230088233948,0.025512708351016045,0.012195000424981117,0.5063490271568298
1772739588365612800,0.65061279296875,-2.07720947265625,-0.09138458222150803,0.04582199826836586,0.8610230088233948,0.025512708351016045,0.012195000424981117,0.5063490271568298
1772739588375989000,0.660989013671875,-2.07720947265625,-0.09138458222150803,0.04582199826836586,0.8610230088233948,0.025512708351016045,0.012195000424981117,0.5063490271568298
1772739588385672200,0.670672119140625,-2.07720947265625,-0.09138458222150803,0.04582199826836586,0.8610230088233948,0.025512708351016045,0.012195000424981117,0.5063490271568298
1772739588395750700,0.680750732421875,-2.07720947265625,-0.09138458222150803,0.04582199826836586,0.8610230088233948,0.025512708351016045,0.012195000424981117,0.5063490271568298
1772739588405779000,0.690779052734375,-2.0005948543548584,-0.12677817046642303,0.05614300072193146,0.8401089906692505,0.010498384945094585,0.02980099990963936,0.5386790037155151
1772739588415846400,0.700846435546875,-2.0005948543548584,-0.12677817046642303,0.05614300072193146,0.8401089906692505,0.010498384945094585,0.02980099990963936,0.5386790037155151
1772739588425874700,0.710874755859375,-2.0005948543548584,-0.12677817046642303,0.05614300072193146,0.8401089906692505,0.010498384945094585,0.02980099990963936,0.5386790037155151
1772739588436567800,0.72156787109375,-2.0005948543548584,-0.12677817046642303,0.05614300072193146,0.8401089906692505,0.010498384945094585,0.02980099990963936,0.5386790037155151
1772739588458519300,0.743519287109375,-2.058107376098633,-0.12135766446590424,0.055233001708984375,0.8554159998893738,0.012728697620332241,0.025824999436736107,0.514339029788971
1772739588466088200,0.751088134765625,-2.058107376098633,-0.12135766446590424,0.055233001708984375,0.8554159998893738,0.012728697620332241,0.025824999436736107,0.514339029788971
1772739588476486700,0.761486572265625,-2.058107376098633,-0.12135766446590424,0.055233001708984375,0.8554159998893738,0.012728697620332241,0.025824999436736107,0.514339029788971
1772739588487225600,0.7722255859375,-2.058107376098633,-0.12135766446590424,0.055233001708984375,0.8554159998893738,0.012728697620332241,0.025824999436736107,0.514339029788971
1772739588497277700,0.782277587890625,-2.058107376098633,-0.12135766446590424,0.055233001708984375,0.8554159998893738,0.012728697620332241,0.025824999436736107,0.514339029788971
1772739588507296800,0.792296875,-1.9934868812561035,-0.12061501294374466,0.05404999852180481,0.8383709788322449,0.012696260586380959,0.027408000081777573,0.5417190194129944
1772739588517387800,0.8023876953125,-1.9934868812561035,-0.12061501294374466,0.05404999852180481,0.8383709788322449,0.012696260586380959,0.027408000081777573,0.5417190194129944
1772739588527378700,0.812378662109375,-1.9934868812561035,-0.12061501294374466,0.05404999852180481,0.8383709788322449,0.012696260586380959,0.027408000081777573,0.5417190194129944
1772739588537436400,0.8224365234375,-1.9934868812561035,-0.12061501294374466,0.05404999852180481,0.8383709788322449,0.012696260586380959,0.027408000081777573,0.5417190194129944
1772739588547443500,0.832443359375,-1.9676932096481323,-0.12309451401233673,0.05328800156712532,0.8311790227890015,0.007505080662667751,0.030945999547839165,0.5525779724121094
1772739588577861000,0.862861083984375,-1.9676932096481323,-0.12309451401233673,0.05328800156712532,0.8311790227890015,0.007505080662667751,0.030945999547839165,0.5525779724121094
1772739588587567000,0.872567138671875,-1.9676932096481323,-0.12309451401233673,0.05328800156712532,0.8311790227890015,0.007505080662667751,0.030945999547839165,0.5525779724121094
1772739588598249200,0.883249267578125,-1.9676932096481323,-0.12309451401233673,0.05328800156712532,0.8311790227890015,0.007505080662667751,0.030945999547839165,0.5525779724121094
