time,seconds_elapsed,z,y,x
1772739588334835500,0.61983544921875,9.765948295593262,1.0079588890075684,0.019153613597154617
1772739588344912000,0.629911865234375,9.75637149810791,1.0534487962722778,-0.002394201699644327
1772739588355611000,0.64061083984375,9.744400978088379,1.137245774269104,-0.08140286058187485
1772739588365610200,0.6506103515625,9.840168952941895,1.2330138683319092,-0.07900865375995636
1772739588375986400,0.660986328125,9.797073364257812,1.2497732639312744,-0.10295066982507706
1772739588385669600,0.670669677734375,9.765948295593262,1.1180921792984009,-0.05267243832349777
1772739588395748000,0.680748046875,9.782708168029785,1.1228805780410767,-0.07661445438861847
1772739588405776100,0.690776123046875,9.742006301879883,1.1468225717544556,-0.05506663769483566
1772739588415843800,0.70084375,9.782708168029785,1.1540051698684692,-0.1412578970193863
1772739588425872000,0.710871826171875,9.883264541625977,1.048660397529602,-0.19393034279346466
1772739588436565000,0.72156494140625,9.876082420349121,1.158793568611145,-0.026336219161748886
1772739588445970700,0.730970703125,9.888052940368652,1.1109095811843872,-0.009576806798577309
1772739588458516700,0.743516845703125,9.971850395202637,1.1779472827911377,-0.08140286058187485
1772739588466085600,0.751085693359375,9.909601211547852,1.1013327836990356,-0.10055647045373917
1772739588476484000,0.761484130859375,9.832986831665039,1.1635819673538208,-0.12928688526153564
1772739588487223000,0.77222314453125,9.63187313079834,1.192312479019165,-0.031124621629714966
1772739588497275100,0.782275146484375,9.569623947143555,1.213860273361206,-0.05746084079146385
1772739588507294000,0.7922939453125,9.581595420837402,1.2689268589019775,0.004788403399288654
1772739588517385200,0.80238525390625,9.639056205749512,1.3455413579940796,0.035913024097681046
1772739588527376100,0.812376220703125,9.768342971801758,1.2856862545013428,0.07182604819536209
1772739588537434000,0.82243408203125,9.78989028930664,1.1635819673538208,0.05985504388809204
1772739588547440600,0.832440673828125,9.758766174316406,1.0558429956436157,0.08379705995321274
1772739588557513000,0.842512939453125,9.797073364257812,0.993593692779541,0.031124621629714966
1772739588577858600,0.862858642578125,9.840168952941895,1.0654197931289673,0.07900865375995636
1772739588587564300,0.872564208984375,9.775525093078613,1.170764684677124,0.13168109953403473
1772739588598246700,0.88324658203125,9.780313491821289,1.3455413579940796,0.11252748221158981
1772739588607624200,0.892624267578125,9.782708168029785,1.3551181554794312,0.07661445438861847
1772739588619277800,0.90427783203125,9.684545516967773,1.3982137441635132,0.10055647045373917
1772739588627697700,0.91269775390625,9.674968719482422,1.3623007535934448,0.0694318488240242
1772739588637758000,0.922758056640625,9.651026725769043,1.3718775510787964,0.033518824726343155
1772739588647745800,0.932745849609375,9.59835433959961,1.2856862545013428,0.17477671802043915
1772739588657779500,0.942779541015625,9.57441234588623,1.1875240802764893,0.17238251864910126
1772739588678176500,0.963176513671875,9.68694019317627,1.290474772453308,0.0933738648891449
1772739588687864600,0.972864501953125,9.718064308166504,1.3096283674240112,0.15562310814857483
1772739588697904600,0.982904541015625,9.72285270690918,1.3527239561080933,0.15083470940589905
1772739588707913700,0.992913818359375,9.651026725769043,1.37906014919281,0.1388636976480484
1772739588717972200,1.00297216796875,9.720458984375,1.4532804489135742,0.014365210197865963
1772739588727965700,1.012965576171875,9.674968719482422,1.4724340438842773,0.014365210197865963
1772739588738005200,1.023005126953125,9.66299819946289,1.4484920501708984,0.031124621629714966
1772739588748010800,1.0330107421875,9.713275909423828,1.4700398445129395,0.019153613597154617
1772739588758678500,1.043678466796875,9.737217903137207,1.381454348564148,0.07661445438861847
1772739588768072400,1.053072509765625,9.720458984375,1.37906014919281,-0.040701430290937424
1772739588788416800,1.073416748046875,9.6989107131958,1.2976573705673218,-0.047884032130241394
1772739588798225200,1.08322509765625,9.72285270690918,1.3527239561080933,-0.05746084079146385
1772739588808244500,1.093244384765625,9.708487510681152,1.3407529592514038,0.07661445438861847
1772739588818282000,1.103281982421875,9.770736694335938,1.316810965538025,0.1149216815829277
1772739588828287500,1.11328759765625,9.818621635437012,1.338358759880066,0.1843535304069519
1772739588838338800,1.1233388671875,9.679757118225098,1.2880805730819702,0.22026655077934265
1772739588848329500,1.13332958984375,9.586383819580078,1.3623007535934448,0.1173158809542656
1772739588858358300,1.143358154296875,9.660603523254395,1.3024457693099976,0.14844051003456116
1772739588868374300,1.153374267578125,9.710882186889648,1.3886369466781616,0.15562310814857483
1772739588878735400,1.1637353515625,9.732429504394531,1.4317326545715332,0.14844051003456116
1772739588898449400,1.183449462890625,9.677363395690918,1.3263877630233765,0.14365209639072418
1772739588908451300,1.193451416015625,9.603142738342285,1.2689268589019775,0.13168109953403473
1772739588919112200,1.2041123046875,9.526528358459473,1.1468225717544556,0.09816227108240128
1772739588928495400,1.213495361328125,9.605537414550781,1.1899182796478271,0.1843535304069519
1772739588940161300,1.225161376953125,9.591172218322754,1.2282254695892334,0.06464344263076782
1772739588948560600,1.233560546875,9.619902610778809,1.1827356815338135,0.1388636976480484
1772739588958613500,1.243613525390625,9.636661529541016,1.1994950771331787,0.07182604819536209
