time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1772734439867301600,0.511301513671875,-0.18230703473091125,-0.2187194973230362,0.10000000149011612,0.10000000149011612,0.18230703473091125,0.10000000149011612,0.9848989844322205
1772734439878073300,0.5220732421875,-0.18230703473091125,-0.2187194973230362,0.10000000149011612,0.10000000149011612,0.18230703473091125,0.10000000149011612,0.9848989844322205
1772734439888084000,0.532083984375,-0.18230703473091125,-0.2187194973230362,0.10000000149011612,0.10000000149011612,0.18230703473091125,0.10000000149011612,0.9848989844322205
1772734439898146000,0.54214599609375,-0.18230703473091125,-0.2187194973230362,0.10000000149011612,0.10000000149011612,0.18230703473091125,0.10000000149011612,0.9848989844322205
1772734439908156400,0.552156494140625,-0.18230703473091125,-0.2187194973230362,0.10000000149011612,0.10000000149011612,0.18230703473091125,0.10000000149011612,0.9848989844322205
1772734439918211600,0.562211669921875,-0.18230703473091125,-0.2187194973230362,0.10000000149011612,0.10000000149011612,0.18230703473091125,0.10000000149011612,0.9848989844322205
1772734439938285600,0.58228564453125,-0.18009111285209656,0.08898036926984787,0.04619999974966049,0.08748599886894226,0.10093962401151657,-0.048771001398563385,0.993897020816803
1772734439948273000,0.59227294921875,-0.18009111285209656,0.08898036926984787,0.04619999974966049,0.08748599886894226,0.10093962401151657,-0.048771001398563385,0.993897020816803
1772734439958675000,0.602675048828125,-0.18009111285209656,0.08898036926984787,0.04619999974966049,0.08748599886894226,0.10093962401151657,-0.048771001398563385,0.993897020816803
1772734439968329500,0.61232958984375,-0.18009111285209656,0.08898036926984787,0.04619999974966049,0.08748599886894226,0.10093962401151657,-0.048771001398563385,0.993897020816803
1772734439978381600,0.622381591796875,-0.18009111285209656,0.08898036926984787,0.04619999974966049,0.08748599886894226,0.10093962401151657,-0.048771001398563385,0.993897020816803
1772734439988390100,0.63239013671875,-0.1810423731803894,0.08997883647680283,0.046323999762535095,0.08792199939489365,0.1013287752866745,-0.049306001514196396,0.9938269853591919
1772734439999069400,0.6430693359375,-0.1810423731803894,0.08997883647680283,0.046323999762535095,0.08792199939489365,0.1013287752866745,-0.049306001514196396,0.9938269853591919
1772734440008449800,0.65244970703125,-0.1810423731803894,0.08997883647680283,0.046323999762535095,0.08792199939489365,0.1013287752866745,-0.049306001514196396,0.9938269853591919
1772734440020984300,0.664984375,-0.1810423731803894,0.08997883647680283,0.046323999762535095,0.08792199939489365,0.1013287752866745,-0.049306001514196396,0.9938269853591919
1772734440028527900,0.67252783203125,-0.18196022510528564,0.09019789844751358,0.04753899946808815,0.08831000328063965,0.10384006053209305,-0.04954700171947479,0.9937229752540588
1772734440038592300,0.68259228515625,-0.18196022510528564,0.09019789844751358,0.04753899946808815,0.08831000328063965,0.10384006053209305,-0.04954700171947479,0.9937229752540588
1772734440048591000,0.692591064453125,-0.18196022510528564,0.09019789844751358,0.04753899946808815,0.08831000328063965,0.10384006053209305,-0.04954700171947479,0.9937229752540588
1772734440058987000,0.702987060546875,-0.18196022510528564,0.09019789844751358,0.04753899946808815,0.08831000328063965,0.10384006053209305,-0.04954700171947479,0.9937229752540588
1772734440068683800,0.712683837890625,-0.18237149715423584,0.08693927526473999,0.046477001160383224,0.0886629968881607,0.10141792893409729,-0.04783099889755249,0.9938259720802307
